prefix_length,concurrency,mode,trials,throughput_tokens_per_second,throughput_change_fraction,ttft_p95_mean_ms,arrival_probe_ttft_mean_ms,tpot_mean_ms,tpot_p95_mean_ms,tpot_p99_mean_ms,max_token_gap_mean_ms,migration_wall_mean_ms,migration_worker_mean_ms,migration_queue_mean_ms
32768,8,no-migration,5,397.6706141497966,0.0,66.80040024220943,53.86918932199478,19.939672433059005,20.552354119718075,21.35908454656601,41.62024911493063,0.0,0.0,0.0
32768,8,sync,5,396.9906297756479,-0.0017099185857685217,69.52430307865143,78.021533600986,19.96770296656691,20.42357064783573,21.476100012660027,66.16939567029476,90.77046867460012,35.20950675010681,0.0
32768,8,async,5,397.91166455492237,0.0006061559404912931,66.11960232257843,64.54546190798283,19.929294137685908,20.57403977960348,21.3735681027174,53.37909050285816,98.74081797897816,35.930765606462955,0.3411281853914261
