prefix_length,gap_ms,scenario,trials,post_tool_mean_ms,post_tool_median_ms,post_tool_p95_ms,next_turn_mean_ms,exposed_mean_ms,handoff_mean_ms,full_prefix_hit_rate,mean_cached_tokens,mean_transfer_bytes,speedup_vs_reroute,speedup_vs_on_return,overhead_vs_sticky
16384,500.0,agentix,3,46.457126115759216,46.10687866806984,47.31953144073486,46.457126115759216,0.0,0.0,1,16388,0,11.137674456870968,2.2698016018536404,0.9773866817124605
16384,500.0,ttl,3,49.593559466302395,50.18056742846966,52.546294406056404,49.593559466302395,0.0,0.0,1,16388,0,10.433297235515063,2.126253094350215,1.04337242902841
16384,500.0,tokencake-source,3,48.561750600735344,48.29634912312031,49.12113957107067,47.44063535084327,1.1211152498920758,501.1007161810994,1,16388,4833017856,10.654977229574783,2.1714303535315738,1.0216647529925482
16384,500.0,symphony,3,2234.421760775149,2234.5140101388097,2234.7474405542016,50.350520138939224,2184.0712406362095,2685.08625185738,1,16388,4833017856,0.23156968660188113,0.04719272839452005,47.00880689150752
16384,500.0,shared-cas,3,2426.5886790429554,2431.336844339967,2439.623271115124,52.17484664171934,2374.413832401236,2875.5037306497493,1,16388,4833017856,0.21323117154045093,0.043455431975663726,51.0517041235205
16384,500.0,on-return,3,105.44845927506685,104.87718507647514,108.96150674670935,50.06922253717979,55.37923673788706,55.36909308284521,1,16388,2416508928,4.906893381243257,1.0,2.218473855781357
16384,500.0,agentshift,3,48.75896591693163,48.52617438882589,49.416350200772285,48.746091624101005,0.01287429283062617,500.94008569916093,1,16388,2416508928,10.611881059180712,2.1626475724426655,1.0258138607741976
16384,500.0,oracle,3,48.802598689993225,48.82177524268627,49.02974423021078,48.802598689993225,0.0,501.0275042926272,1,16388,2416508928,10.602393330853925,2.1607140214992,1.0267318273993893
32768,0.0,sticky,3,51.94515269249678,52.44369152933359,52.47244983911514,51.94515269249678,0.0,0.0,1,32772,0,24.20957728119618,2.424504289201921,1.0
32768,0.0,reroute,3,1257.5701884925365,1257.1269627660513,1261.5864370018244,1257.5701884925365,0.0,0.0,0,0,0,1.0,0.10014649413499084,24.20957728119618
32768,0.0,agentix,3,52.59533102313677,52.7834240347147,53.1570129096508,52.59533102313677,0.0,0.0,1,32772,0,23.910300858061515,2.394532804647724,1.012516631426399
32768,0.0,ttl,3,52.76304017752409,52.772406488657,53.07459831237793,52.76304017752409,0.0,0.0,1,32772,0,23.834301136958256,2.3869216990239956,1.0157452128376447
32768,0.0,tokencake-source,3,291.87940061092377,291.54044669121504,294.12643518298864,51.89807868252198,239.9813219284018,240.0535630683104,1,32772,9664856064,4.308526692395405,0.43148384313042787,5.618992061468795
32768,0.0,symphony,3,5375.5839839577675,5373.030878603458,5386.2736858427525,55.95064194252094,5319.633342015247,5319.755948459108,1,32772,9664856064,0.23394112941877096,0.02342838394527008,103.4857673011373
32768,0.0,shared-cas,3,5727.685012233754,5736.766970716417,5746.581889688969,57.16980900615454,5670.515203227599,5675.2366578827305,1,32772,9664856064,0.21955994189737987,0.021988158433504885,110.26409039819976
32768,0.0,on-return,3,125.94124550620714,123.37308190762997,133.28258879482746,53.40950004756451,72.53174545864265,72.52424024045467,1,32772,4832428032,9.98537201564007,1.0,2.424504289201921
32768,0.0,agentshift,3,122.09911675502856,120.54800894111395,127.18434259295464,55.023488899072014,67.07562785595655,71.63070204357307,1,32772,4832428032,10.299584648230017,1.031467293566809,2.3505391826996243
32768,0.0,oracle,3,105.01479388525088,97.15226572006941,125.93231536448002,52.68682911992073,52.32796476533016,82.51119187722604,1,32772,4832428032,11.9751717064424,1.1992714630647419,2.02164761179766
32768,100.0,sticky,3,53.421697889765106,54.10799477249384,55.41998706758022,53.421697889765106,0.0,0.0,1,32772,0,23.82363737211182,2.424041226444392,1.0
32768,100.0,reroute,3,1272.699158328275,1276.8636364489794,1283.230441622436,1272.699158328275,0.0,0.0,0,0,0,1.0,0.10174941754620553,23.82363737211182
32768,100.0,agentix,3,51.67757192005714,51.64796859025955,51.98629293590784,51.67757192005714,0.0,0.0,1,32772,0,24.627688783387168,2.5058529892188637,0.9673517308770877
