prefix_length,agent_count,return_pattern,scenario,trials,makespan_mean_ms,makespan_p95_ms,request_p95_mean_ms,relocated_fraction,ownership_relocated_fraction,full_prefix_hit_rate,reprefilled_tokens_mean,queue_relief_after_return_mean_ms,hbm_relief_mean_ms,speedup_vs_sticky,speedup_vs_reroute,speedup_vs_on_return
32768,8,simultaneous,sticky,5,783.7384583428502,796.8698926270008,783.7384583428502,0,0.0,1,0,0.0,0.0,1.0,7.119470281804542,1.5954297096267844
32768,8,simultaneous,tokencake-source,5,2196.377804875374,2238.7800933793187,2196.377804875374,0,0.0,1,0,0.0,0.0,0.3568322610996885,2.5404566784883515,0.569300790711745
32768,8,simultaneous,reroute,5,5579.802662879229,5596.989701502025,5579.802662879229,0.5,0.0,0.5,131088,0.0,0.0,0.14045988822451186,1.0,0.22409387868424357
32768,8,simultaneous,on-return,5,1250.3996210172772,1263.15703894943,1250.3996210172772,0.5,0.5,1,0,596.9317937269807,1766.1622138693929,0.6267903837856498,4.4624155102827965,1.0
32768,8,simultaneous,agentshift,5,730.8590723201632,741.2517638877034,730.8590723201632,0.5,0.5,1,0,0.0,1249.6809158474207,1.0723523700059132,7.634580829879767,1.7108628302961284
