prefix_length,gap_ms,scenario,trials,post_tool_mean_ms,post_tool_median_ms,post_tool_p95_ms,next_turn_mean_ms,exposed_mean_ms,handoff_mean_ms,full_prefix_hit_rate,mean_cached_tokens,mean_transfer_bytes,speedup_vs_reroute,speedup_vs_on_return,overhead_vs_sticky
4096,100.0,sticky,1,42.524347081780434,42.524347081780434,42.524347081780434,42.524347081780434,0.0,0.0,1,4100,0,3.155884242218108,2.0946579480540697,1.0
4096,100.0,reroute,1,134.20191686600447,134.20191686600447,134.20191686600447,134.20191686600447,0.0,0.0,0,0,0,1.0,0.6637309189077997,3.155884242218108
4096,100.0,agentix,1,42.55237337201834,42.55237337201834,42.55237337201834,42.55237337201834,0.0,0.0,1,4100,0,3.1538056806545414,2.0932783424774772,1.0006590645632725
4096,100.0,ttl,1,42.97512676566839,42.97512676566839,42.97512676566839,42.97512676566839,0.0,0.0,1,4100,0,3.1227811752079475,2.0726864189687495,1.0106005080576792
4096,100.0,tokencake-source,1,42.56622027605772,42.56622027605772,42.56622027605772,42.56622027605772,0.0,100.86465813219547,1,4100,1209139200,3.15277973932511,2.092597393496148,1.0009846875296347
4096,100.0,tokencake-remote,1,618.2903712615371,618.2903712615371,618.2903712615371,42.8349394351244,575.4554318264127,675.8375680074096,1,4100,1209139200,0.2170532214373382,0.14406493411650262,14.539679352924004
4096,100.0,symphony,1,610.7642278075218,610.7642278075218,610.7642278075218,43.38592663407326,567.3783011734486,667.9122410714626,1,4100,1209139200,0.21972786020516133,0.14584017456361628,14.36269501405711
4096,100.0,on-return,1,89.07396160066128,89.07396160066128,89.07396160066128,45.79492378979921,43.279037810862064,43.26670803129673,1,4100,604569600,1.5066346489410904,1.0,2.0946579480540697
4096,100.0,agentshift,1,44.80901174247265,44.80901174247265,44.80901174247265,44.797384180128574,0.01162756234407425,100.46391561627388,1,4100,604569600,2.9949760471686524,1.987858203894099,1.053726037375682
4096,100.0,oracle,1,50.12276582419872,50.12276582419872,50.12276582419872,44.310796074569225,5.8119697496294975,42.732893489301205,1,4100,604569600,2.6774643150520885,1.7771158501723652,1.1786839602217862
